px0,py0,pz0,x0,y0,z0,px1,py1,pz1,x1,y1,z1
0,0,1860.66,-1618.17,-2871.75,-14965.1,0,0,0,-1411.18,-2949.79,601.187
0,0,5744.25,5681.69,5651.98,-14994.7,-3.84407,-77.3182,2527.8,5675.18,5578.57,7500
0,0,3619.01,-580.119,3570.76,-14946.5,-6.82659,40.8614,244.34,-921.015,4407.07,7500
0,0,4117.73,-4534.96,-1302.09,-14990,-88.1483,92.1884,850.847,-5079.95,-650.204,7500
0,0,4818.12,768.599,369.851,-14690,-46.8473,38.4681,1556.38,604.66,553.399,7500
0,0,4406.48,5072.26,-1300.27,-14958.2,-41.6126,2.44036,1001.09,4883.6,-1529.54,7500
0,0,5869.69,-4093.14,2125.87,-14914.6,9.47334,90.4618,2346.69,-4188.73,2188.66,7500
0,0,2964.93,-2919.54,2743.86,-14787.3,-0,-0,0,-3175.45,2184.45,3604.96
0,0,1244.25,-2677.58,2956.08,-14946.8,0,-0,0,-2624.46,3187.69,-1326.83
0,0,4966.48,-5209.92,-3074.71,-14954.3,-27.6973,46.0186,1567.84,-5260.36,-2977.96,7500
0,0,2469.93,2204.54,-2210.59,-14922.1,-0,-0,0,2737,-2389.8,2509.56
0,0,5323.13,-2442.35,-2445.2,-14820.3,26.146,-4.91669,2073.51,-2262.42,-2275.73,7500
0,0,1564.49,-2500.64,4893.87,-14929.5,-0,0,-0,-2722.05,5073.24,-581.908
0,0,3964.23,2515.01,-2322.09,-14874.7,-42.5463,38.5143,734.383,2149.57,-2082.96,7500
0,0,2441.22,1447.51,3504.04,-14999.5,0,0,0,1404.19,3223.41,2229.65
0,0,2668.35,-959.428,4244.78,-14979.2,0,-0,0,-837.225,4345.55,2895.23
0,0,5598.92,4479.08,-4766.07,-14979.3,105.671,-10.0536,1778.85,4914.57,-4700.23,7500
0,0,3508.92,-4607.36,-4616.59,-14926.5,5.20254,7.61255,140.048,-4425.85,-4069.37,7500
0,0,4884.54,-5498.19,-1376.99,-14699,83.4341,2.45962,1626.98,-5262.47,-1280.05,7500
0,0,2699.09,-666.989,-142.138,-14895.9,-0,-0,0,-556.868,159.596,1761.7
0,0,5056.78,183.671,-1077.22,-14962.8,41.4118,40.5553,1631.01,282.637,-1112.09,7500
0,0,2438.91,5320.79,3530.55,-14903.3,-0,0,0,5304.21,3646.49,2519.47
0,0,2827.8,-1188.19,2848.89,-14919.8,0,0,0,-1073.63,2841.41,3517.84
0,0,5810.26,4069.07,3074.95,-14927.9,4.70075,-24.7006,2267.33,3994.23,3032.05,7500
0,0,3073.05,4642.77,-204.664,-14978.9,0,-0,0,4373.13,-190.551,4119.31
0,0,4118.98,-2719.98,-970.534,-14946.1,-2.28954,-8.9062,607.978,-3049.23,-1106.52,7500
0,0,2171.26,-3809.61,-1064.35,-14940.4,-0,-0,0,-3688.71,-1211.12,1018.98
0,0,1073.67,442.26,-3345.52,-14558.1,0,-0,0,518.744,-3261.28,-1732.54
0,0,1490.6,-4433.51,511.78,-14992,0,0,-0,-4480.46,177.243,-488.648
0,0,2731.91,-4196.68,5029.88,-14853.6,0,-0,0,-4418.64,4588.03,2983.53
0,0,2520.5,3400.92,473.405,-14988,-0,-0,0,3500.47,586.018,2584.91
0,0,3380.64,4849.48,-1564.99,-14921.1,-2.97736,25.3594,183.411,4729.25,-1059.19,7500
0,0,2352.8,-519.799,493.034,-14793.6,0,-0,0,-536.012,406.485,2122.77
0,0,2463.24,1751.86,40.1365,-14649.8,0,-0,0,1494.71,383.62,2218.93
0,0,5984.41,2586.45,3899.71,-14453.1,-73.2751,-7.12951,2838.41,2252.71,3927.68,7500
0,0,1798.11,2481.72,-1199.18,-14907.2,0,0,0,2380.91,-1077.51,558.19
0,0,5676.7,5238.51,3293.9,-14875.4,-15.587,27.4378,1473.01,5179.08,3385.74,7500
0,0,2601.79,-3646.12,5723.54,-14593.6,0,0,0,-3869.44,5875.31,2922.12
0,0,1115.87,-5386.31,-71.4818,-14877.3,-0,0,0,-5180.33,15.9954,-1833.01
0,0,3527.53,-2752.09,-254.399,-14671.3,22.3442,2.34715,172.784,-2342.61,188.602,7500
0,0,3246.06,-345.094,-1628.37,-14514.6,-0,-0,0,-785.832,-1414,3644.62
0,0,1169.85,-291.946,3584.76,-14988.7,0,0,0,-92.788,4041.01,-1452.3
0,0,2802.66,-5280.95,4802.25,-14969.3,-0,-0,0,-5521.15,4643.9,3270.76
0,0,3360.52,2687.7,-2663.86,-14967.1,-62.0671,7.50397,135.851,1332.3,-2694.75,7500
0,0,4442.88,4618.39,2289.45,-14955.7,99.7462,15.8701,1128.4,5289.67,2541.28,7500
0,0,2314.23,-3214.75,22.3568,-14996.7,0,-0,0,-2895.14,-139.043,2096.11
0,0,2755.59,2852.33,4015.75,-14929.4,0,-0,0,3075.02,4032.27,2884.78
0,0,1603.73,4630.82,-1775.33,-14991.9,-0,-0,0,4544.81,-1852.75,-122.333
0,0,3788.23,3385.5,-1138.39,-14884.1,-41.2149,1.68048,249.005,2181.69,-1249.47,7500
0,0,4103.77,581.405,-3084.7,-14907.7,-39.2231,-50.4521,873.71,379.909,-3714.25,7500
0,0,2966.14,-5233.7,-1040.67,-14913.2,0,0,0,-5299.74,-1319.34,4031.32
0,0,1531.12,1412.78,2799.09,-14735.2,0,-0,0,1163.43,2748.76,-834.315
0,0,4909.74,-2894.8,1365.1,-14860.8,98.9155,-114.66,1420.16,-2466.77,997.698,7500
0,0,2653.68,2913.55,3448.06,-14948.7,-0,-0,-0,2671.86,3356.13,3329.01
0,0,1576.02,-5178.26,-2915.09,-14868.4,-0,0,0,-5181.47,-3254.64,-220.442
0,0,3310.27,-3803.47,-1267.83,-14800.9,23.6734,13.0588,313.326,-3322.86,-837.565,7500
0,0,5868.08,-695.163,-5334.71,-14968,-59.8224,-42.9668,2366.93,-870.396,-5524.94,7500
0,0,4228.88,429.469,-3087.63,-14923.3,40.9675,-4.93909,790.943,546.641,-3091.33,7500
0,0,5889.9,3154,911.971,-15000,-40.7027,-31.9947,2467.5,3028.46,719.088,7500
0,0,1482.87,2702.88,-5304.48,-14893.1,-0,0,0,2607.86,-5480.7,-497.638
0,0,4060.15,-181.643,1199.78,-14956.1,18.1136,18.6146,716.951,-12.6146,1159.68,7500
0,0,4600.01,1699.32,-2682.27,-14971.1,0.920217,31.2906,1012.41,1821.24,-2622.23,7500
0,0,2779.73,464.89,-1829.18,-14953.7,0,0,0,437.503,-2227.72,3214.32
0,0,3761.93,4588.41,3854.25,-14839.7,0.518043,102.856,528.825,4893.63,4691.95,7500
0,0,3970.63,5605.19,-2771.19,-14966.8,9.56975,-64.5681,947.455,5593.12,-3285.85,7500
0,0,1147.82,5393.24,1028.92,-14685.9,0,0,0,5342.23,1247.86,-1711.34
0,0,1554.05,-5333.42,3673.82,-14822,-0,-0,0,-5161.86,3463.98,-405.231
0,0,3650.68,-1894.41,-204.188,-14920.9,-16.2693,12.6964,282.185,-2140.92,-36.2026,7500
0,0,3695.55,-2431.91,-1668.36,-14968.7,-29.0303,-10.7392,476.338,-2735.33,-1645.6,7500
0,0,2280.98,-994.621,5157.66,-14973.8,-0,0,0,-1256.16,5399.85,1645
0,0,5289.21,3931.52,-2279.88,-14951.2,68.6431,127.024,2119.17,4162.72,-1940.93,7500
0,0,3464.49,-3296.18,3236.54,-14874.1,-4.55106,28.5698,285.302,-3559.3,3465.59,7500
0,0,4241.35,-4274.38,5020.61,-14969.1,12.1703,18.2111,902.51,-4177.45,5012.41,7500
0,0,5100.3,444.567,-4389.84,-14942.3,-82.3205,75.1949,1743.43,80.6243,-4156.61,7500
0,0,4525.24,-466.549,1957.23,-14969.7,0.352123,-14.3718,828.95,-646.347,1686.03,7500
0,0,2840.47,4265.67,-2033.86,-14954.7,0,0,0,4080.94,-1989.9,3544.62
0,0,2846.46,-289.527,4188.64,-14962.7,0,-0,0,-258.804,4109.79,3545.22
0,0,2192.81,-1703.51,4575.84,-14882.8,0,-0,0,-1633.18,4417.26,1581.63
0,0,4153.24,5360.85,358.435,-14908.8,-14.0267,39.8111,907.159,4988.68,728.039,7500
0,0,5565.55,3757.05,-1067.06,-14927.9,-139.761,20.9698,2283.37,3433.47,-963.708,7500
0,0,2667.84,3700.64,783.995,-14996.4,0,0,0,3704.41,697.743,3066.72
0,0,2766.9,-3286.14,4015.93,-14948.5,-0,-0,0,-2947.04,3771.99,3075.98
0,0,5664.52,-2802.36,5312.08,-14937.8,118.716,-31.6019,2203.04,-2460.14,5214.99,7500
0,0,3713.69,4582.94,5596.47,-14926.3,-30.3069,12.0102,496.97,4475.7,5911.98,7500
0,0,4840.91,5712.77,-245.106,-14862.1,-43.3984,-101.585,1641.74,5652.36,-560.558,7500
0,0,3798.98,-4133.16,5557.9,-14798,-66.5938,16.4197,612.971,-4763.98,5672.9,7500
0,0,3199.33,-2432.12,-5198.94,-14910.7,52.2022,-2.97416,215.36,-1260.38,-5430.14,7500
0,0,3303.02,1250.97,1440.95,-14985.8,-12.0185,-18.2851,191.521,1163.19,1311.56,7500
0,0,5486.51,2899.25,-3133.15,-14693.7,-15.0001,-1.96296,1982.01,2799.46,-3312.11,7500
0,0,4469.31,5314.74,-2872.91,-14880.5,104.606,6.66705,1114.22,5694.37,-2908.5,7500
0,0,4822.86,1385.28,4678.94,-14949.2,49.4763,39.2935,1238.24,1549.62,4681.09,7500
0,0,3867.98,-752.486,-2632.09,-14861.6,-13.9296,-16.2354,493.138,-1134.7,-2939.18,7500
0,0,5840.81,-92.7006,-1812.82,-14990.7,-58.33,-34.1876,1963.33,-73.2595,-2021.83,7500
0,0,3214.04,-1179.55,1687.19,-14977.9,-6.25055,4.60603,75.1727,-971.753,1961.58,7500
0,0,2435.25,-5496.12,-1695.51,-14868.5,-0,-0,0,-6151.27,-1358.35,2566.54
0,0,3781.61,-4750.42,2272.98,-14978.4,-72.6091,11.9451,451.357,-5377.4,2552.22,7500
0,0,3509.94,-342.398,-4232.63,-14805,-0.378922,-28.778,291.644,-361.704,-4537.16,7500
0,0,4363.28,-2707.96,-1376.63,-14928.1,-4.59751,13.4974,1185.06,-2500.49,-1306.66,7500
0,0,5823.93,-4628.63,-4335,-14949.8,-67.7995,85.4712,2489.61,-4807.69,-4059.57,7500
0,0,4845.7,128.811,4494.38,-14852.9,63.0971,-88.1242,1528.13,372.864,4258.71,7500
0,0,5620.18,-5623.47,-1355.81,-14803.2,63.464,79.8678,2205.54,-5321.85,-1171.28,7500
0,0,5472.42,2913.53,1141.32,-14677,-35.8914,-8.84326,2008.77,2696.06,1157.82,7500
0,0,4422.67,-5340.43,-939.306,-14999.7,16.3782,-27.9202,1076.95,-5128.75,-1011.8,7500
0,0,5251.28,350.403,-70.1581,-14965.8,41.0733,4.81758,1869.51,511.405,130.105,7500
0,0,2915.53,-1249.41,-5405.98,-14923.4,0,0,0,-1231.24,-5491.02,3942.96
0,0,4611.32,-2915.26,3489.74,-14973.3,-19.3447,-107.744,1426.53,-3088.13,3244.09,7500
0,0,3595.59,2073.75,-4101.65,-14963.6,5.37383,-42.5323,384.083,2225.36,-4750.8,7500
0,0,5453.31,-978.743,729.463,-14939.7,67.2707,-61.4725,2135.82,-897.562,452.149,7500
0,0,1809.42,98.8201,378.163,-14799.5,0,-0,-0,-43.864,533.667,779.862
0,0,3667.17,-5273.88,-169.487,-14994.8,-23.0277,-51.822,585.048,-5179.88,-520.671,7500
0,0,2884.61,-2041.48,-5046.88,-14927,-0,-0,0,-1895.54,-4669.58,3798.52
0,0,3178.31,2152.97,3998.44,-14837.2,-0,0,0,2467.06,4088.84,4420.6
0,0,5983.12,-264.073,4194.64,-14895.8,-47.9155,-33.4628,2833.67,-454.725,4018.54,7500
0,0,2513.21,-5490.54,5210.17,-14883.2,0,0,0,-5719.68,5435.42,2235.63
0,0,1294.67,-443.005,813.771,-14945.5,-0,-0,0,-410.472,825.681,-1071.37
0,0,4658.15,5702.83,4503.38,-14981.7,28.5043,-63.3689,1356.66,5923.28,4204.51,7500
0,0,3475.13,-2292.05,1952.38,-14984.9,54.6606,26.2298,296.528,-1857.95,2788.67,7500
0,0,4125.4,2136.58,-4092.73,-14944.6,-74.1341,-103.198,937.524,1728.24,-4677.94,7500
0,0,3582.29,2198.31,-2577.27,-14916.2,64.5835,-18.8451,544.567,2340.82,-3035.64,7500
0,0,3850.84,5392.34,916.954,-14976.6,45.5281,2.69614,684.811,5856.45,1062.13,7500
0,0,3262.88,1163.37,-2808.14,-14919.8,46.651,12.1671,178.048,2228.27,-2818.07,7500
0,0,1666.28,1800.79,-3057.05,-14976.9,-0,0,0,1871.98,-3430.54,-319.475
0,0,2509.06,5497.43,-1511.65,-14987.2,0,-0,0,5633.77,-1773.52,2800.26
0,0,4718.9,4500.32,1579.18,-14984,56.3437,-50.8007,1517.77,4690.14,1270.59,7500
0,0,2539.3,3044.95,1377.5,-14993.7,0,-0,0,3107.11,1568.48,2557.57
0,0,5023.97,3502.21,2144.63,-14787.2,9.76945,75.9319,1791.98,3582.78,2501.93,7500
0,0,4731.46,2385.63,3291.22,-14958.7,-40.744,50.9328,1583.06,2223.52,3464.71,7500
0,0,3383.03,-1071.61,-1407.39,-14876.6,3.46133,17.885,58.9375,-1088.12,-427.855,7500
0,0,2255.31,1013.46,1184.85,-14913,0,0,0,889.628,1128.62,1861.4
0,0,5696.4,-4864.61,1214.15,-14634.9,57.445,-31.1587,2352.8,-4743.56,1130.21,7500
0,0,3669.41,2605.29,512.244,-14915.8,9.17839,17.9719,425.368,2605.96,1067.45,7500
0,0,2214.75,4734.74,-2172.25,-14914.5,0,0,0,5071.39,-2059.17,1337.84
0,0,1920.24,4901.76,2898.4,-14930.5,-0,0,0,4645.57,2711.17,789.093
0,0,3866.59,5536.9,-2746.45,-14847.9,-26.7969,66.2329,383.965,5399.45,-1739.38,7500
0,0,4566.42,3092.03,1320.71,-14993.4,-33.6324,-24.2898,1045.49,2806.92,1192.6,7500
0,0,2414.89,2681.78,-2382.39,-14993.3,-0,-0,0,2559.66,-2787.44,2502.78
0,0,5133.07,939.407,2115.78,-14841.5,-40.0789,27.0878,1717.4,780.785,2275.29,7500
0,0,5908.73,760.047,-2398.77,-14998.4,35.3453,15.983,2381.88,986.631,-2265.25,7500
0,0,5104.74,2438.21,-3456.39,-14928,-134.854,151.205,1635.77,2041.5,-3159.88,7500
0,0,4767.34,-1981.9,4614.46,-14992.8,-31.5847,-34.9811,1537.87,-2089.77,4453.84,7500
0,0,2420.95,2862.19,-5286.77,-14904.8,-0,0,0,2798.18,-5116.76,2181.48
0,0,3533.19,-5612.23,1353.44,-14872.4,-0,-0,0,-5617.16,1608.76,4815.53
0,0,2742.58,5104.05,1627.37,-14877.9,0,0,0,5001.54,1958.11,3149.03
0,0,5399.51,3349.58,4033.51,-14951,-64.2945,-86.9804,2273.92,3093.9,3900.31,7500
0,0,4791.62,-2258.44,1345.66,-14965.6,40.0728,23.0292,1583.32,-2189.67,1515.45,7500
0,0,5880.56,-4105.95,5401.54,-14995.3,23.5184,72.1855,2307.15,-3951.29,5645.37,7500
0,0,2690.03,81.008,-5013.65,-14767.4,0,0,-0,162.447,-4727.18,2166.46
0,0,5328.15,-3456.83,4036.04,-14950.9,152.722,9.24986,2057.56,-3082.16,4131.71,7500
0,0,2065.64,4713.99,-4168.35,-14923.1,0,0,0,4746.57,-4233.6,1316.1
0,0,2047.04,-2908.95,899.724,-14904.4,-0,0,0,-3043.3,829.349,1446.06
0,0,3538.81,-4628.01,1015.31,-14964.5,-41.9425,1.33099,373.758,-5039.47,1078.64,7500
0,0,1372.41,4193.74,605.757,-14742.7,0,-0,0,4283.44,765.1,-833.013
0,0,3980.18,-1143.95,-2260.79,-14858.5,-43.5097,36.3283,609.4,-1252.78,-1907.81,7500
0,0,4834.75,1749.99,3261.37,-14988.8,-80.841,138.873,1473.62,1381.59,3733.09,7500
0,0,1789.66,1154.98,-5119.74,-14976.6,-0,-0,0,1529.67,-4982.02,233.613
0,0,1501.46,4471.54,3889.41,-14998.1,-0,0,0,4742.58,3696.6,-510.055
0,0,3361.08,1590.56,-643.91,-14985.7,0,-0,0,1778.45,-661.783,4071.09
0,0,5975.85,-3358.19,3814.62,-14960.4,-41.2535,-59.0533,2284.13,-3361.5,3597.51,7500
0,0,3143.14,-4986.64,2258.45,-14869.2,-0,0,0,-4978.52,2337.52,3806
0,0,3920.53,-5035.48,-4085.32,-14977.5,-15.8542,42.9039,661.156,-4841.44,-4012.76,7500
0,0,5591.52,-397.607,-645.507,-14937.3,-54.9263,-17.1039,1939.51,-680.58,-739.356,7500
0,0,4752.48,-1555.14,4274.72,-14864,4.54917,17.6069,612.669,-1728.87,4418.33,7500
0,0,1627.33,-4244.36,756.186,-14767.7,-0,-0,0,-4164.94,685.285,-126.568
0,0,2465.14,5434.66,1172.56,-14967,0,-0,0,5334.14,885.331,1796.8
0,0,3083.68,530.827,-2369.21,-14851.8,-0,-0,0,567.555,-2065.74,4247.46
0,0,5422.86,-3743.46,-253.672,-14682.4,-42.4795,-2.87747,2317.16,-3798.48,-188.343,7500
0,0,5569.85,16.3309,-5349.25,-14669.6,5.24889,26.8608,1594.11,47.489,-5288.13,7500
0,0,2337.52,5560.76,-3756.78,-14994.4,-0,-0,0,5253.39,-3912.05,2288.7
0,0,1998.98,-1202.06,2286.2,-14983.1,-0,0,0,-821.417,2375.9,1232.08
0,0,5591.37,1584.41,3964.18,-14983.3,2.8004,90.1677,2262.5,1487.91,4242.34,7500
0,0,1697.2,-1120.95,810.964,-14996,-0,0,0,-996.438,797.141,138.906
0,0,5122.49,1639.84,966.968,-14806.5,24.1394,59.2157,874.097,1798.36,1200.23,7500
0,0,3719.68,-5270.48,-4058.24,-14982.8,-12.8002,24.669,389.778,-5608.93,-3660.24,7500
0,0,5009.66,5389.37,4640.14,-14927.5,-14.614,46.1869,1948.58,5369.08,4805.92,7500
0,0,2722.74,76.2723,4235.81,-14972.5,-0,0,0,-152.504,4749.47,3259.04
0,0,3810.63,835.814,-4220.39,-14964.1,3.07927,56.0542,688.851,781.857,-3944.5,7500
0,0,3037.81,2475.86,-1480.8,-14780.5,0,-0,0,2516.09,-1697.52,4371.17
0,0,2526.74,-1367.28,3942.11,-14964.2,-0,-0,0,-1010.65,4479.9,2932.16
0,0,2099.37,3447.84,-2143.34,-14880.4,-0,-0,0,3617.33,-2256.79,1659.7
0,0,3384.85,-1435.11,-2530.61,-14945.6,-0,-0,0,-1352.41,-2488.54,4873.78
0,0,2203.54,4785.61,-2867.19,-14947.8,-0,-0,0,4743.44,-3001.84,1727.21
0,0,5650.94,991.009,4427.18,-14833.7,16.3876,-28.5869,2315.63,1051.07,4300.84,7500
0,0,2754.48,-3447.83,1883.67,-14773.9,0,-0,0,-3583.66,1806.62,3294.47
0,0,2582.14,3613.61,1956.52,-14935.4,-0,-0,0,3582.06,1883.17,2510.97
0,0,1947.03,1210.15,-2273.29,-14968.3,0,0,0,1220.19,-1997.79,768.479
0,0,3412.58,-2309.43,-5361.74,-14981.1,15.2525,-9.01295,328.646,-2123.47,-5541.97,7500
0,0,1638.08,-3822.52,3097.01,-14491.1,-0,-0,-0,-3726.78,3018.11,-220.702
0,0,2583.29,5139.84,-2101.85,-14965.9,-0,-0,0,5564.4,-2120.09,2383.99
0,0,2591.13,-2924.77,-3727.7,-14811.4,-0,0,0,-3171,-3339.38,2198.27
0,0,4804.83,2859.11,-5719.68,-14985.5,93.8854,98.2437,1740.31,3256.26,-5248.13,7500
0,0,5905.16,-243.402,5347.93,-14984.6,14.3174,41.608,2400.49,-213.98,5351.68,7500
0,0,5545.25,-4049.28,-1411.05,-14899.5,-67.6981,-47.1851,2265.61,-4107.38,-1616.87,7500
0,0,2122.63,-377.561,3565.63,-14983.3,0,-0,0,-147.541,3230.54,1225.26
0,0,3863.82,-994.944,3209.83,-14701.1,24.7196,6.49456,715.773,-920.376,3122.52,7500
0,0,5554.51,516.144,-5088.09,-14634.7,34.3882,-76.44,2226.15,508.595,-5325.93,7500
0,0,2227.78,-1912.89,-1033.57,-14821.6,0,0,0,-2074.24,-1098.23,1477.17
0,0,3948.76,-2929.3,-3173.27,-14881.2,26.6468,-11.6177,376.28,-2796.29,-3121.22,7500
0,0,3129.02,-3982.5,-158.692,-14906.9,-0,-0,0,-4453.4,-429.86,4449.05
0,0,2374.23,1778.53,-3374.05,-14948.5,-0,0,0,2140.67,-3449.14,1750.74
0,0,4199.76,-4201.96,-1082.37,-14890.7,-14.5376,4.39533,918.501,-4142.64,-961.858,7500
0,0,2037.9,1782.84,1480.8,-14955.3,-0,-0,0,1850.51,1669.78,1159.11
0,0,1253.81,599.962,-822.844,-14847.8,0,0,0,741.304,-1058.54,-1214.71
0,0,1026.39,-3075.05,-3814.73,-14978,0,-0,0,-2924.19,-3668.95,-2166.69
0,0,2622.88,-817.754,677.563,-14973.6,-0,-0,-0,-400.942,474.528,3236.6
0,0,1070.88,3921.55,627.391,-14948,0,-0,0,3962.24,874.642,-1784.73
0,0,2444.81,5498.82,2288.77,-14924,-0,0,0,5798.91,2192.2,2526.34
0,0,4844.81,-1682.07,-5340.46,-14894.7,53.8953,9.28789,1575.62,-1518.51,-5342.19,7500
0,0,5976.07,2979.11,1041.42,-14837.4,35.3367,-27.2629,2506.01,3070.26,1074.6,7500
0,0,1911.62,-405.655,-4847.9,-14950.8,0,0,-0,-335.786,-4730.18,634.372
0,0,3746.66,-5516.03,3847.61,-14892.6,-3.50349,54.6854,416.443,-5615.59,4364.26,7500
0,0,4722.44,-4840.76,888.052,-14967.9,-61.9206,6.87743,1367.37,-5012.79,819.073,7500
0,0,4534.42,827.474,-2944.15,-14920.3,39.3465,-115.7,1289.08,1113.91,-3540.55,7500
0,0,3840.14,-1243.52,3800.17,-14984.2,38.2564,-59.4565,706.067,-1089.13,3325.4,7500
0,0,2898.63,-1877.79,5244.92,-14958.2,0,-0,0,-1837.09,4907.79,3979.59
0,0,4826.3,4990.89,-1378.29,-14831,-35.5007,-73.039,1650.04,4862.69,-1500.46,7500
0,0,2194.05,-755.803,-367.5,-14993.8,-0,-0,0,-454.444,-454.995,1427.06
0,0,4043.85,-4185.95,4618.77,-14978.5,-3.58332,11.5675,698.227,-4334.55,4667.5,7500
0,0,2495.67,888.247,-2528.44,-14842,0,-0,-0,1662.32,-2002.42,2254.44
0,0,3785.06,-739.155,781.973,-14851.7,-55.5726,-75.5902,616.451,-972.285,255.875,7500
0,0,5133.08,-4388.6,4168.14,-14655.3,-36.0582,-60.3014,1803.08,-4479.88,3879.29,7500
0,0,3291.15,1455.55,919.273,-14626.7,0,-0,-0,2300.97,1458.09,4675.24
0,0,2264.65,5519.55,604.801,-14930.4,0,-0,0,5597.74,479.788,2010.28
0,0,1109.67,5557.34,5451.33,-14990,-0,-0,0,5573.55,5450.03,-1744.96
0,0,4147.65,4634.16,3770.02,-14818.4,36.9919,-4.6231,834.701,4995.73,3979.9,7500
0,0,4764.4,-4396.66,-5608.18,-14849.6,23.053,13.3083,1364.02,-4427.28,-5502.14,7500
0,0,5785.74,-259.535,5297.82,-14971.5,-6.63264,72.6449,1919.9,-207.332,5405.49,7500
0,0,2466.13,5726.69,-1738.85,-14861.9,0,0,0,5752.43,-1272.85,2363.08
0,0,2264.71,-1820.82,5570.28,-14964.8,-0,-0,-0,-1361.71,5648.89,1880.76
0,0,1527.57,3914.91,-2324.38,-14741.8,0,-0,0,3881.48,-2135.02,-719.015
0,0,4363.4,895.735,2212.72,-14604.9,30.7016,-26.4189,587.409,1084.08,2030.37,7500
0,0,1094.73,-3775.32,3200.75,-14979.4,0,-0,0,-3924,2971.2,-1755.14
0,0,1815.69,2487.99,3273.54,-14669.8,-0,-0,0,2803.15,3421.09,499.446
0,0,1694.97,1576.76,1475.47,-14954.8,0,-0,0,1734.79,1361.73,-303.842
0,0,4421.66,388.799,2037.39,-14849.5,-19.2691,-51.5671,1344.13,299.139,1877.3,7500
0,0,3116.92,2531.34,232.208,-14955.3,-0,-0,0,2539.94,320.124,4685.53
0,0,4741.66,2984.3,54.183,-14985.8,32.4026,-89.41,1282.28,3227.58,-104.912,7500
0,0,4235.4,-1736.64,3352.96,-14775.9,-79.6621,74.9665,953.777,-1853.11,3947.58,7500
0,0,5790.98,-4547.08,4301.17,-14700.3,-38.265,26.2935,2196.85,-4679.23,4311.92,7500
0,0,3677.58,1878.25,-5115.66,-14982.3,-2.5402,-11.9373,324.086,1706.79,-5255.92,7500
0,0,3049.64,-5573.11,206.104,-14996.9,0,-0,0,-5435.52,425.472,4048.98
0,0,5568.83,791.265,964.187,-14999.2,5.05738,49.7979,2210.04,878.292,1206.99,7500
0,0,2884.25,5438.07,2848.31,-14634.6,0,-0,0,5537.9,2796.59,3359.92
0,0,2310.24,-4987.81,-53.9668,-14900.9,-0,-0,0,-5217.4,-234.867,1718.91
0,0,1459.03,3464.89,1309.03,-14863.6,0,0,0,3556.64,1235.72,-754.059
0,0,2604.4,3247.5,-310.195,-14990.2,-0,0,0,3287.04,-142.588,1909.56
0,0,3689.68,2777.75,3707.38,-14941.4,-16.824,9.07947,581.658,2663.91,3753.13,7500
0,0,1379.74,3404.26,-2741.68,-14762.9,0,0,0,3062.34,-2610.73,-832.361
0,0,4273.18,-2619.27,1637.1,-14843,31.7376,26.7744,967.376,-2573.53,1593.04,7500
0,0,1925.3,-4846.22,1626.87,-14980.5,-0,-0,0,-4755.66,1590.87,793.996
0,0,2269.16,697.973,-1853.43,-14864.8,0,-0,0,1357.53,-2069.22,2305.99
0,0,1627.34,-2632.25,3800.45,-14900.5,0,-0,0,-2600.34,3720.75,-509.048
0,0,5589.2,2770.16,2146.63,-14952.9,25.2721,-25.592,2044.28,2776.32,2255.26,7500
0,0,3617.6,5288.14,-2498.2,-14997.9,-28.5739,11.1773,371.833,4878.85,-2599.04,7500
0,0,2805.54,4406.61,3466.38,-14750.5,-0,-0,0,4505.4,3196.87,3610.9
0,0,5405.51,5690.33,1730.61,-14790.2,-6.91667,-57.097,2053.2,5595.95,1673.73,7500
0,0,1018.79,-500.336,-4763.43,-14947.9,-0,-0,0,-284.594,-4659.2,-1995.73
0,0,5207.87,-3636.5,2272.29,-14943,-56.5421,83.7098,1914.71,-3780.83,2598.89,7500
0,0,3200.01,-4411.2,-5118.91,-14994.1,0,-0,0,-4942.85,-4852,4793.69
0,0,5536.44,1580.49,2094.95,-14956.7,7.68829,28.6379,2038.25,1623.84,2093.36,7500
0,0,2888.16,3800.21,-2408.25,-14979.5,0,-0,0,3881.28,-2841.22,4284.99
0,0,5322.44,316.543,3435.53,-14858.3,-112.259,-57.4517,1986.46,43.8912,3224.24,7500
0,0,5175.54,-1319.14,4682.45,-14902.1,-8.83341,-86.8144,1671.05,-1483.08,4447.94,7500
0,0,5550.46,2363.15,-974.74,-14476.3,-8.92402,43.1468,2396.29,2502.62,-1015.75,7500
0,0,2342.6,3132.53,3415.62,-14952,-0,-0,0,3156.06,3146.79,2322.81
0,0,5225.75,-3536.21,409.403,-14811.5,-86.5309,-33.5001,1998.56,-3752.6,384.739,7500
0,0,3219.71,3849.08,1511.92,-14906,0,0,0,3458.61,1536.26,4486.96
0,0,1352.34,4959.08,-2987.4,-14952.6,0,0,0,4729.28,-2926.42,-826.336
0,0,2739.96,138.891,-525.325,-14987.5,-45.461,29.4132,1485.23,85.4786,-458.474,-1167.05
0,0,3884.43,-4475.06,-583.482,-14965,-0,-0,0,-4405.78,-800.662,4356.99
0,0,5633.2,749.324,5229.54,-14989,18.2742,-103.266,2420.37,836.249,5005.83,7500
0,0,4812.73,4944.54,1075.37,-14938,-33.2323,38.1601,1222.2,4822.7,1359.25,7500
0,0,2078.96,-4875.28,191.785,-14829.9,-0,-0,0,-5304.06,282.12,1293.6
